Date,AAPL,AMZN,BAC,GLD,GOOGL,GS,JPM,LRCX,META,MSFT,NVDA,QQQ,SLV,SPY,SPYG,XLE,XLF,XLK
2021-09-29,139.4324188232422,165.05599975585938,38.50098419189453,161.32000732421875,133.25216674804688,344.14544677734375,147.0950164794922,54.04296875,336.96563720703125,273.6670837402344,20.473716735839844,349.447509765625,19.950000762939453,408.40069580078125,62.166282653808594,22.474491119384766,35.23857879638672,72.64351654052734
2021-09-30,138.1340789794922,164.2519989013672,37.94675064086914,164.22000122070312,132.58023071289062,338.0116882324219,145.091796875,54.19915771484375,336.7474060058594,271.66278076171875,20.672298431396484,348.16363525390625,20.520000457763672,403.4089660644531,61.66539764404297,22.134553909301758,34.6840705871582,72.12187194824219
2021-10-01,139.25668334960938,164.16299438476562,38.509918212890625,164.58999633789062,135.42372131347656,339.7731018066406,148.1409912109375,54.254390716552734,340.3392333984375,278.58154296875,20.698240280151367,350.322998046875,20.829999923706055,408.2031555175781,62.31076431274414,22.878175735473633,35.25706100463867,73.20863342285156
2021-10-04,135.83016967773438,159.48899841308594,38.74233627319336,165.36000061035156,132.56385803222656,334.5424499511719,147.98138427734375,52.38886642456055,323.68988037109375,272.8094482421875,19.690380096435547,342.9699401855469,20.979999542236328,402.9389343261719,61.05855941772461,23.252119064331055,34.95207214355469,71.51329803466797
2021-10-05,137.75332641601562,161.0500030517578,39.52897644042969,164.58999633789062,134.90797424316406,344.9681091308594,150.39797973632812,52.9373779296875,330.3674621582031,278.2539978027344,20.407859802246094,347.59954833984375,20.920000076293945,407.1315612792969,61.86766815185547,23.38808822631836,35.6359748840332,72.53243255615234
2021-10-06,138.62217712402344,163.10049438476562,39.54685974121094,165.02999877929688,136.43734741210938,346.9709167480469,150.718994140625,52.54027557373047,331.0421447753906,282.44561767578125,20.65633201599121,349.826904296875,20.959999084472656,408.82354736328125,62.25296401977539,23.14163589477539,35.67292785644531,73.0057601928711
2021-10-07,139.8814697265625,165.1215057373047,39.4395866394043,164.16000366210938,138.08375549316406,349.2689514160156,151.67315673828125,52.92976760864258,326.6565856933594,284.1224060058594,21.030542373657227,353.0364990234375,20.899999618530273,412.3582458496094,62.83089065551758,23.320104598999023,35.885498046875,73.67230987548828
2021-10-08,139.50074768066406,164.43099975585938,39.6362419128418,164.22999572753906,138.6396484375,351.22705078125,151.7890625,52.390769958496094,327.4801025390625,284.1224060058594,20.787052154541016,351.2762145996094,20.950000762939453,411.6061096191406,62.61899185180664,24.03822898864746,36.06108093261719,73.39700317382812
2021-10-11,139.4128875732422,162.31500244140625,39.135650634765625,163.9199981689453,137.7752685546875,344.4584045410156,148.5966796875,52.60788345336914,322.9159240722656,283.5247802734375,20.65134048461914,348.5819091796875,20.8799991607666,408.626220703125,62.22405242919922,23.94899559020996,35.70066452026367,72.99128723144531
2021-10-12,138.14381408691406,162.3665008544922,38.921119689941406,164.66000366210938,135.33050537109375,345.6119079589844,147.4552764892578,52.06890869140625,321.24896240234375,282.2240295410156,20.62739372253418,347.3661804199219,20.93000030517578,407.620361328125,62.05067443847656,23.970245361328125,35.589759826660156,72.61451721191406
2021-10-13,137.55804443359375,164.21400451660156,38.56354522705078,167.58999633789062,136.45420837402344,345.41510009765625,143.56735229492188,51.84320831298828,322.01300048828125,285.5292053222656,20.89482879638672,350.14788818359375,21.329999923706055,409.08685302734375,62.45522689819336,23.94899559020996,35.38644027709961,73.05890655517578
2021-10-14,140.34027099609375,164.9929962158203,40.28879928588867,168.0,139.99392700195312,349.7875061035156,145.76991271972656,54.08297348022461,325.9719543457031,291.7348327636719,21.700124740600586,356.596435546875,21.799999237060547,415.9679260253906,63.611114501953125,24.24220085144043,35.977909088134766,74.70594787597656
2021-10-15,141.39459228515625,170.4510040283203,41.45090103149414,165.3300018310547,140.20916748046875,363.0834655761719,148.5699462890625,53.753482818603516,322.2312927246094,293.1417541503906,21.815876007080078,358.84320068359375,21.579999923706055,419.1358947753906,64.10234069824219,24.36117935180664,36.51393127441406,75.30487060546875
2021-10-18,143.06393432617188,172.33700561523438,41.370445251464844,164.9199981689453,141.6076202392578,369.8966979980469,148.5164337158203,54.156288146972656,332.72894287109375,296.1097106933594,22.175119400024414,362.45166015625,21.489999771118164,420.3766784667969,64.67064666748047,24.378175735473633,36.52317810058594,75.94242095947266
2021-10-19,145.2213134765625,172.20750427246094,41.54922866821289,165.4499969482422,142.06285095214844,368.5286560058594,150.3177032470703,54.359130859375,337.3426818847656,297.01544189453125,22.242977142333984,365.19451904296875,21.889999389648438,423.619873046875,65.14263916015625,24.654380798339844,36.88359451293945,76.69590759277344
2021-10-20,145.70944213867188,170.7530059814453,42.09452438354492,166.89999389648438,140.6068878173828,364.7106628417969,152.34190368652344,53.85157012939453,338.1265563964844,296.2253112792969,22.05637550354004,364.71795654296875,22.530000686645508,425.2837219238281,65.11372375488281,24.854095458984375,37.179325103759766,76.48339080810547
2021-10-21,145.9242401123047,171.75050354003906,41.86210632324219,166.75,140.7229461669922,364.4425048828125,151.14700317382812,52.89167785644531,339.2180480957031,299.4534912109375,22.64413070678711,366.9452209472656,22.350000381469727,426.3929443359375,65.54717254638672,24.395172119140625,37.022216796875,76.77802276611328
2021-10-22,145.1529998779297,166.77749633789062,42.523597717285156,167.77000427246094,136.4388427734375,370.4599914550781,153.18014526367188,53.01736831665039,322.0823974609375,297.91168212890625,22.67806053161621,363.8619384765625,22.540000915527344,425.9512023925781,65.2582015991211,24.6246337890625,37.53974914550781,76.51237487792969
2021-10-25,145.10421752929688,166.01849365234375,42.4699592590332,168.92999267578125,136.32032775878906,370.84454345703125,152.43109130859375,52.563133239746094,326.1307067871094,296.9190979003906,23.117128372192383,367.587158203125,22.739999771118164,428.2353820800781,65.77835845947266,24.985824584960938,37.4935417175293,76.76351165771484
2021-10-26,145.7680206298828,168.80349731445312,42.87221908569336,167.67999267578125,138.1665496826172,373.4017028808594,152.84130859375,52.274593353271484,313.3509826660156,298.8271179199219,24.664854049682617,368.7445373535156,22.3700008392334,428.6208801269531,65.92283630371094,25.130300521850586,37.521270751953125,76.98088836669922
2021-10-27,145.30918884277344,169.62449645996094,42.04982376098633,168.1199951171875,145.01890563964844,367.4825439453125,149.65785217285156,52.72026443481445,309.7889099121094,311.4120178222656,24.39942169189453,369.6004943847656,22.290000915527344,426.7220458984375,66.14437866210938,24.407920837402344,36.90208435058594,76.91325378417969
